id,country_id,townfrom,adult,child,night_min,night_max,checkin_beg,checkin_end,nights,room,meal,placement,price,booking_link,request_url,description_300,embedding_version,imported_at
11,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,6,"Регулярный Дата поездки 20 мар - 26 мар Ночей 6 ночей Комната Deluxe Питание Hb- Включен: Завтрак, обед или ужин. Оставить заявку 62 576 ₽",HB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F0000000000171A3AFB4130000025EA6F00600007447000000810000032E0000000500000000000000000000061000000000B41900000600000000254C57000000000101010000636363B4130000B41900000100000000190000000000000002000000004AB0CC580261BF81000015FD00006E37,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
12,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,6,"Регулярный Стандарт Дата поездки 20 мар - 26 мар Ночей 6 ночей Комната Deluxe Питание Hb- Включен: Завтрак, обед или ужин. Оставить заявку 63 323 ₽",HB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F00000000001713E69B4130000025EA6DC0600007447000000810000032E0000000500000000000000000000000100000000B4190000060000000025BE52B00000000101010000636363B4130000B41900000100000000190000000000000002000000004AB0EA260261BF82000015FD00006E37,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
13,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,2,Регулярный Дата поездки 17 мар - 19 мар Ночей 2 ночи Комната Family deluxe Питание Bb- Завтрак Включен Оставить заявку 46 749 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F0000000000170E063B4100000025EA6F00200007447000011A90000032E0000000400000000000000000000061000000000B412000002000000001BDD54D00000000101010000636363B4100000B412000001000000001900000000000000020000000045E3FE560261BF81000015FD0000822A,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
14,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,2,Регулярный Стандарт Дата поездки 17 мар - 19 мар Ночей 2 ночи Комната Family deluxe Питание Bb- Завтрак Включен Оставить заявку 47 040 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F0000000000170A91EB4100000025EA6DC0200007447000011A90000032E0000000400000000000000000000000100000000B412000002000000001C09BC000000000101010000636363B4100000B412000001000000001900000000000000020000000045EE11C40261BF82000015FD0000822A,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
15,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,2,"Регулярный Дата поездки 17 мар - 19 мар Ночей 2 ночи Комната Family deluxe Питание Hb- Включен: Завтрак, обед или ужин. Оставить заявку 47 717 ₽",HB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F0000000000170E063B4100000025EA6F00200007447000011A90000032E0000000500000000000000000000061000000000B412000002000000001C7109500000000101010000636363B4100000B41200000100000000190000000000000002000000004AB0A4300261BF81000015FD0000822A,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
16,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,2,"Регулярный Стандарт Дата поездки 17 мар - 19 мар Ночей 2 ночи Комната Family deluxe Питание Hb- Включен: Завтрак, обед или ужин. Оставить заявку 48 029 ₽",HB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F0000000000170A91EB4100000025EA6DC0200007447000011A90000032E0000000500000000000000000000000100000000B412000002000000001CA0A4D00000000101010000636363B4100000B41200000100000000190000000000000002000000004AB0C1B80261BF82000015FD0000822A,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
17,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,3,Регулярный Дата поездки 20 мар - 23 мар Ночей 3 ночи Комната Family deluxe Питание Bb- Завтрак Включен Оставить заявку 51 719 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F0000000000171A779B4130000025EA6F00300007447000011A90000032E0000000400000000000000000000061000000000B416000003000000001ED3B1700000000101010000636363B4130000B416000001000000001900000000000000020000000045E4CDE30261BF81000015FD00007B77,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
18,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,3,Регулярный Стандарт Дата поездки 20 мар - 23 мар Ночей 3 ночи Комната Family deluxe Питание Bb- Завтрак Включен Оставить заявку 52 156 ₽,BB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F00000000001714046B4130000025EA6DC0300007447000011A90000032E0000000400000000000000000000000100000000B416000003000000001F165FC00000000101010000636363B4130000B416000001000000001900000000000000020000000045EF5BD60261BF82000015FD00007B77,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
19,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,3,"Регулярный Дата поездки 20 мар - 23 мар Ночей 3 ночи Комната Family deluxe Питание Hb- Включен: Завтрак, обед или ужин. Оставить заявку 53 171 ₽",HB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F0000000000171A779B4130000025EA6F00300007447000011A90000032E0000000500000000000000000000061000000000B416000003000000001FB140300000000101010000636363B4130000B41600000100000000190000000000000002000000004AB0CB900261BF81000015FD00007B77,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
20,1,barnaul,1,0,1,8,2026-03-13,2026-03-20,3,"Регулярный Стандарт Дата поездки 20 мар - 23 мар Ночей 3 ночи Комната Family deluxe Питание Hb- Включен: Завтрак, обед или ужин. Оставить заявку 53 640 ₽",HB,"",,https://anextour.ru/booking/tour?claim=0x430A0000000200000000A6000000BC000015F00000000001714046B4130000025EA6DC0300007447000011A90000032E0000000500000000000000000000000100000000B416000003000000001FF8D0800000000101010000636363B4130000B41600000100000000190000000000000002000000004AB0E95E0261BF82000015FD00007B77,https://anextour.ru/tours/abkhazia/a-v-sokol-family-29767?ADULT=1&CHILD=0&COSTMAX=&COSTMIN=&CURRENCY=1&PARTITION_PRICE=&PRICE_PAGE=1&RECONPAGE=40&REGULAR=True&SORT_TYPE=0&STATEINC=3&THE_BEST_AT_TOP=True&TOWNFROM=barnaul&CHARTER=True&FILTER=1&FREIGHT=1&FIELD_WITHOUT_FLIGHT=0&NIGHTMAX=8&NIGHTMIN=1&CHECKIN_BEG=20260313&CHECKIN_END=20260320,"Интересное в Абхазии из ВладивостокаРоссийский рубльАбхазский языкПосмотреть на карте Климат Климат разнится в зависимости от близости моря и гор, и если на побережье тепло и влажно, то высоко в горах даже летом не сходит снег. Отдыхать в Абхазии можно в любое время года. Средняя температура воздуха",sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,2026-03-17 13:13:37.021+00
